id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,no_consumption,churn,days_active,days_since_last_modification,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max
2be1c242b1ab271266fe366e87d0e321,,,6306,0,400,0,1,2977,36,,,,,576.66,400,0,132.15,0.099997,0.092422,58.99595196,0,34.07,-1.82,-1.82,1,67.08,7,ldkssxwpmemidmecebumciepifcamkci,9.9
2be27270491edbabbc30cf3c7048c29d,,,87185,0,4096,0,0,2921,2556,,,,,7571.35,4096,0,148.16,0.097634,0.090062,58.99595196,0,333.93,-10.48,-10.48,1,643.82,7,ldkssxwpmemidmecebumciepifcamkci,40.48
2be57287723a9b3b27544ed528e6430f,bapcuxcousodpaabofsesslupodaapcx,,51097,0,9921,0,0,3951,3586,,,,,4438.81,9921,0,144.8,0.097634,0.090062,58.99595196,0,817.97,-3.64,-3.64,1,378.08,10,ldkssxwpmemidmecebumciepifcamkci,20
2be5dbb16a6634f68cfd0dfba3a63119,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,8518,0,0,1,0,1827,1467,0,0,1779.54,0,1279.96,0,0,18.27,0.145711,0,44.31137796,0,0,21.52,21.52,1,127.39,5,lxidpiddsbxsbosboudacockeimpuepw,13.2
2be7b92b6dfa0ceee43145f15e12b831,,ewpakwlliwisiwduibdlfmalxowmwpci,1130,0,0,1,0,1461,1096,,,,,294.07,0,0,19.18,0.273963,0,59.26637796,0,0,155.88,155.88,1,153.55,3,ldkssxwpmemidmecebumciepifcamkci,10.392
2bead7b9b7ad36ed0dda7411527a0cf0,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1047446,0,115623,0,0,1827,1467,633.94,633.94,7273.31,421.31,4989.89,4342,0,144.6,0.115174,0.098837,40.606701,0,421.31,35.04,35.04,1,541.74,5,lxidpiddsbxsbosboudacockeimpuepw,33
2bebfebcbb7c7cfddd802b4d233c544c,cawpikmdedxaabcllupdpfubuomcddxw,,27871,0,0,1,0,4383,407,,,,,2910.95,0,0,132.19,0.115237,0.100123,40.606701,0,0,1.2,1.2,1,319.27,11,ldkssxwpmemidmecebumciepifcamkci,26.4
2bed05c87f4b006c0875987e74d63cce,edxmolisbfbwlpmccduowkxpkiiooess,foosdfpfkusacimwkcsosbicdxkicaua,818735,524776,71115,0,0,1674,370,,,,,160.26,0,0,16.68,0.140621,0,44.31137796,1,0,17,17,3,13.06,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.45
2bee185fd8c4f66c509d16a7444abe2f,,foosdfpfkusacimwkcsosbicdxkicaua,13636,0,0,1,0,1476,51,0,0,1019.34,0,628.44,0,0,18.24,0.141434,0,44.31137796,0,0,12.36,12.36,1,53.51,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
2bee866776aa581f5a54d82bd76d55e2,,foosdfpfkusacimwkcsosbicdxkicaua,22159,1571,1633,0,0,1827,35,257.74,257.74,4073.08,160.72,2242.19,1633,0,152.16,0.111888,0.096772,40.606701,1,160.72,0.8,0.8,2,171,4,lxidpiddsbxsbosboudacockeimpuepw,18
2beebe694038564981ad1e51e8167816,,foosdfpfkusacimwkcsosbicdxkicaua,23551,5643,1990,0,0,1461,23,,,,,2430.88,1990,0,132.46,0.11634,0.099998,40.606701,1,206.83,15.12,15.12,2,296.12,4,ldkssxwpmemidmecebumciepifcamkci,16.5
2befd04801d417f183148957b3a50bcc,,ewpakwlliwisiwduibdlfmalxowmwpci,4312,0,0,1,0,2192,1839,,,,,646.71,0,0,18.37,0.145711,0,44.31137796,0,0,20.36,20.36,1,65.51,6,lxidpiddsbxsbosboudacockeimpuepw,12.5
2bf08244532aaab1cc60680007ce2f36,,usilxuppasemubllopkaafesmlibmsdf,8146,0,1656,0,0,1827,55,,,,,1014.17,1656,0,13.94,0.164197,0.085553,45.30837756,0,256.05,11.84,11.84,1,74.78,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
2bf47b13d7838733e2823c51be7fa3c4,,foosdfpfkusacimwkcsosbicdxkicaua,112903,0,4445,0,0,2192,41,,,,,526.26,378,0,146.19,0.119222,0.102333,40.606701,0,38.3,41.16,41.16,1,58.27,5,ldkssxwpmemidmecebumciepifcamkci,16.5
2bf7da603dac9d2ab4e110827a4bf090,wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,101727,0,6088,0,1,2192,647,0,0,2869.8,0,2375.78,0,0,19.44,0.142819,0,44.31137796,0,0,19.28,19.28,1,195.15,6,lxidpiddsbxsbosboudacockeimpuepw,13.2
2c012d9490ef493e7ac4a9bd7e3ade5d,,,13285,0,0,1,0,2523,91,,,,,1529.96,0,30,38.36,0.211278,0.107406,46.30537836,0,0,27.12,27.12,2,3.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
2c0417c1688674ffb50ab6b78df4fa18,bxopwkbwdewxssbmkwcummkaakbwafxf,foosdfpfkusacimwkcsosbicdxkicaua,492532,0,36768,0,0,2030,665,,,,,24856.38,19698,0,407.97,0.110083,0.093746,40.606701,0,1821.43,-9.92,-9.92,1,1646.02,5,lxidpiddsbxsbosboudacockeimpuepw,68.39
2c05848e1a577dd041ea6804bbf5bbf5,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,46121,1542867,5280,0,0,1886,732,643.44,643.44,5718.05,523.68,4502.43,5280,0,145.81,0.115237,0.100123,40.606701,1,523.68,5.52,5.52,2,533.46,4,lxidpiddsbxsbosboudacockeimpuepw,16.5
2c08d5d153e5bb9f45ee7bd0f4838010,,lmkebamcaaclubfxadlmueccxoimlema,4657,0,0,1,0,2557,45,,,,,698.62,0,0,16.61,0.144038,0,45.80687796,0,0,16.14,16.14,1,57.91,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
2c1606c1f1efa0e4d772c56a4f10bd5f,,,26006,79308,2061,0,0,1993,469,,,,,739.58,0,0,16.56,0.161743,0.083849,44.31137796,1,0,23.76,23.76,2,73.55,5,ldkssxwpmemidmecebumciepifcamkci,10.392
2c195164c61eeb0edee79688790f3dda,,foosdfpfkusacimwkcsosbicdxkicaua,5201,0,0,1,0,1827,54,0,0,804.22,0,277.01,0,0,18.57,0.142881,0,46.30537836,0,0,28.02,28.02,1,22.29,4,lxidpiddsbxsbosboudacockeimpuepw,13.85
2c1c725ddbaaa07f3eea325aa8283969,,usilxuppasemubllopkaafesmlibmsdf,1911,7746,0,1,0,1461,409,0,0,662.07,0,286.08,0,0,6.72,0.145711,0,44.31137796,1,0,19.11,19.11,2,29.31,4,lxidpiddsbxsbosboudacockeimpuepw,10.35
2c1dc7c0d2bf123b5925ea4028b9b7d0,kkklcdamwfafdcfwofuscwfwadblfmce,,8065,131447,0,1,0,2557,41,,,,,1188.24,0,0,0,0.146348,0,45.30837756,1,0,12.96,12.96,2,114.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4
2c20d3125d4018495bc28f2689fb2b19,apdekpcbwosbxepsfxclislboipuxpop,,2662467,87653,297614,0,0,4009,-338,,,,,16914.9,17264,0,160.47,0.110269,0.095152,40.606701,1,1615.36,-7.97,-7.97,2,1003.07,11,ldkssxwpmemidmecebumciepifcamkci,77
2c20d7140708ba0219bb3567355382eb,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,15740,0,1372,0,0,1461,1096,309.45,309.45,2978.1,136.27,1338.82,1372,0,147.04,0.11691,0.100572,40.606701,0,136.27,33.48,33.48,1,164.05,4,lxidpiddsbxsbosboudacockeimpuepw,23.3
2c221d6729b8c6c98dbb516b1c878f7f,,lmkebamcaaclubfxadlmueccxoimlema,5580,0,967,0,0,2557,55,,,,,824.15,967,0,16.57,0.142881,0,45.80687796,0,139.57,21.78,21.78,1,65.99,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
2c2abbe8998364dd500e41588d41f45f,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,16097108,0,4538720,0,0,1879,452,,,,,466.64,428,0,407.97,0.110847,0.093905,40.728885,0,38.04,-0.02,-0.02,1,2.34,5,lxidpiddsbxsbosboudacockeimpuepw,90
2c2c6bd08fe3ff1d070454cd7e0bd46b,fmwdwsxillemwbbwelxsampiuwwpcdcb,,4100,0,436,0,1,2219,1855,,,,,403.49,436,0,131.35,0.120372,0.103487,40.606701,0,42.27,74.16,74.16,1,50.39,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.7
2c2ff2f66da9433f98673c23526e8b3d,,foosdfpfkusacimwkcsosbicdxkicaua,16090,4071,0,1,1,1418,625,,,,,2671.85,0,0,7.15,0.144149,0,44.31137796,0,0,7.8,7.8,2,368.79,3,ldkssxwpmemidmecebumciepifcamkci,10.392
2c37d0583475ba13d410f881d3cf0c9b,,,17162,0,0,1,0,2557,2192,,,,,2522.79,0,0,0,0.142819,0,44.31137796,0,0,14.04,14.04,1,196.88,6,lxidpiddsbxsbosboudacockeimpuepw,13.2
2c40302482667d9ea0be5a78a27f180b,,,2190,0,0,1,0,2630,35,,,,,324.83,0,0,15.15,0.142591,0,44.31137796,0,0,3.92,3.92,1,29.97,6,lxidpiddsbxsbosboudacockeimpuepw,12.5
2c44c8c5cb0296463b878f54a361b190,aumipeuxxkfeepiikplpcoifakioeeel,,9580,0,1626,0,0,1800,366,,,,,936.82,1626,0,131.04,0.114588,0.097701,40.606701,0,154.78,43.08,43.08,1,101.87,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25
2c483e6e71653b0a00ffc97b56afca0c,,foosdfpfkusacimwkcsosbicdxkicaua,2773,0,0,1,0,1461,1097,,,,,419.27,0,0,18.3,0.147506,0,46.30537836,0,0,33.36,33.36,1,43.89,3,lxidpiddsbxsbosboudacockeimpuepw,13.337
2c5389650c8fc4a06bf71bba7c3f88e4,,foosdfpfkusacimwkcsosbicdxkicaua,4467,0,597,0,0,1461,1096,,,,,671.66,597,0,18.37,0.147506,0,45.80687796,0,88.92,22.96,22.96,1,66.46,3,lxidpiddsbxsbosboudacockeimpuepw,13.15
2c5458946d582424e5ee819784d64d31,dfcsaaowsemmabpepocaeaaecfwppxxk,foosdfpfkusacimwkcsosbicdxkicaua,3495555,0,350657,0,0,1660,370,,,,,7525.92,7450,0,130.84,0.112922,0.09781,40.606701,0,740.6,10.04,10.04,1,647.71,4,ldkssxwpmemidmecebumciepifcamkci,17.2
2c54fd3055242fffce185b8f4308ecf6,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,451885,0,63051,0,0,2192,1829,,,,,331.79,260,0,131.42,0.11691,0.100572,40.606701,0,25.99,38.24,38.24,1,41.67,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,24.15
2c556dce42a63cc771ac2d9360e5496f,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,11327,0,2268,0,0,2557,2192,,,,,1705.76,2268,0,16.58,0.146694,0,44.31137796,0,335.48,29.76,29.76,1,153.9,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
2c57c146838992a9518b0485f69ff008,,foosdfpfkusacimwkcsosbicdxkicaua,1972,0,188,0,0,2287,732,,,,,294.59,188,0,29.24,0.144902,0,44.31137796,0,27.5,7.8,7.8,1,25.71,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
2c5851467fa1ec8f4880989375c56fdf,,lmkebamcaaclubfxadlmueccxoimlema,6008,0,1060,0,0,2191,1826,,,,,3752.73,0,0,0,0.164637,0.087381,44.31137796,0,319.08,12.72,12.72,1,262.75,5,ldkssxwpmemidmecebumciepifcamkci,12
2c5d306fd26444979bd0bb4c15c36ad4,kwuslieomapmswolewpobpplkaooaaew,lmkebamcaaclubfxadlmueccxoimlema,54915,0,6002,0,0,1850,731,,,,,4619.37,4391,0,132.84,0.115237,0.100123,40.606701,0,442.57,7.76,7.76,1,522.85,4,ldkssxwpmemidmecebumciepifcamkci,23.1
2c5db21ffd65327e331fa4d43ed6b5f3,,usilxuppasemubllopkaafesmlibmsdf,17481,2227,404,0,0,1827,1462,,,,,2222.9,0,0,18.42,0.144149,0,44.31137796,1,0,30.86,30.86,3,203.82,5,lxidpiddsbxsbosboudacockeimpuepw,15
2c662f2fe54ab3758a726c12bfe780a3,,,881,0,0,1,1,2192,1827,,,,,132.78,0,0,17.23,0.147506,0,46.30537836,0,0,28.02,28.02,1,13.45,5,ldkssxwpmemidmecebumciepifcamkci,13.856
2c682f10f5d27dc83fa5ad3f67666205,,foosdfpfkusacimwkcsosbicdxkicaua,2665,0,458,0,1,1461,1096,,,,,641.48,458,0,16.57,0.237776,0,44.31137796,0,109.37,0.12,0.12,1,282.03,3,lxidpiddsbxsbosboudacockeimpuepw,13.856
2c6a4694f24029ce78da12106c76bfdf,cxduoxssmucwpkpsxmiflmicsifosexk,foosdfpfkusacimwkcsosbicdxkicaua,882,0,0,1,0,2192,56,0,0,636.4,0,132.12,0,0,19.52,0.14346,0,46.30537836,0,0,27.44,27.44,1,11.5,5,lxidpiddsbxsbosboudacockeimpuepw,13.2
2c757eadda13b12e0e46877025834519,,usilxuppasemubllopkaafesmlibmsdf,38336,0,0,1,0,1827,22,,,,,3907.79,0,0,121.16,0.11634,0.099998,40.606701,0,0,15.8,15.8,1,519.09,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25
2c75c74a7c0f2651b3ae5ec830c34b8f,,foosdfpfkusacimwkcsosbicdxkicaua,1845,0,310,0,0,2557,54,,,,,273.33,310,0,16.26,0.142881,0,46.30537836,0,44.81,28.02,28.02,1,21.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
2c779a59508a3c504af50362cca86bfb,,,10542,0,4286,0,0,2558,527,,,,,1078.91,4286,0,17.43,0.161165,0.083909,44.31137796,0,433.99,8.98,8.98,1,81.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
2c7effc5efb520d9da4850e248e962c2,sxublbwoeuckkocekklxkllcdxxaisop,foosdfpfkusacimwkcsosbicdxkicaua,7648,0,0,1,0,2075,-195,0,0,1896.42,0,1355.11,0,30,16.59,0.19923,0,45.80687796,0,0,34.22,34.22,2,78.95,5,lxidpiddsbxsbosboudacockeimpuepw,13.85
2c8177dd04a8d4760c8ae4630d5db435,apdekpcbwosbxepsfxclislboipuxpop,,916711,0,66423,0,0,2192,1827,,,,,1013.87,0,0,19.47,0.144902,0,44.31137796,0,0,19.2,19.2,1,107.14,6,ldkssxwpmemidmecebumciepifcamkci,10.392
2c864f4cd967f6e51867dd29df041371,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,2587145,0,324254,0,0,2192,1827,,,,,3214.28,4067,0,16.44,0.162033,0.084138,44.31137796,0,458.26,28.34,28.34,1,288.17,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8
2c87cb335c487355008bf56205d8ba2f,cwofmuicebbcmiaaxufmfimpowpacobu,foosdfpfkusacimwkcsosbicdxkicaua,27795,0,1620,0,0,2557,2206,,,,,941.89,0,0,16.74,0.145711,0,44.31137796,0,0,21.52,21.52,1,93.51,7,ldkssxwpmemidmecebumciepifcamkci,13.2
2c88b6ad9f8b43dd295d83541a26ebeb,,foosdfpfkusacimwkcsosbicdxkicaua,2727,0,0,1,0,1827,400,,,,,408.85,0,0,15,0.145711,0,44.31137796,0,0,14.64,14.64,1,40.28,5,lxidpiddsbxsbosboudacockeimpuepw,10.392
2c8a14a37eff4a9cc187964e3a026849,pxxlamsdbssumpslpkduwskxodummews,ewpakwlliwisiwduibdlfmalxowmwpci,9265,0,0,1,0,1461,1101,,,,,1625.62,0,0,17.89,0.173841,0,44.44470996,0,0,0,0,1,239.53,4,ldkssxwpmemidmecebumciepifcamkci,10.392
2c8b68dd43678484e6be36af517d5806,,foosdfpfkusacimwkcsosbicdxkicaua,1460,0,118,0,0,1461,1096,,,,,218.64,118,0,18.42,0.145711,0,44.31137796,0,17.39,19.48,19.48,1,21.3,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
2c8fba31407b3b646132cd02d02e8fdf,paoauaefwcbedmiowwmokakuisslckbd,,10360,0,1591,0,0,4383,-6,,,,,1036.41,1591,0,134.18,0.114604,0.098262,40.606701,0,158.87,30.58,30.58,1,97.11,12,ldkssxwpmemidmecebumciepifcamkci,15.001
2c91aa119054d0ea0c3c0e1b95523169,,usilxuppasemubllopkaafesmlibmsdf,1601,0,0,1,0,1827,1462,,,,,242.24,0,0,16.49,0.147506,0,46.30537836,0,0,26.73,26.73,1,25.66,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
2c97e7d79b994f89956b4ae95e1136bc,bxopwkbwdewxssbmkwcummkaakbwafxf,foosdfpfkusacimwkcsosbicdxkicaua,9899,0,1931,0,0,2050,-180,,,,,1768.06,1931,30,15.05,0.19923,0,45.80687796,0,387.33,30.72,30.72,2,131.55,5,lxidpiddsbxsbosboudacockeimpuepw,12.5
2ca000ee085214cf800bf98fe1109d0b,sxublbwoeuckkocekklxkllcdxxaisop,ewpakwlliwisiwduibdlfmalxowmwpci,33747,0,5836,0,0,1461,1096,,,,,3629.59,5836,0,133.19,0.116509,0.101397,40.606701,0,600.95,11.72,11.72,1,439.44,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,35
2ca0ac58a0d93247439ac87f8cfbe987,fmwdwsxillemwbbwelxsampiuwwpcdcb,foosdfpfkusacimwkcsosbicdxkicaua,79488,0,3889,0,0,1437,-271,,,,,8999.25,3889,0,33.42,0.161743,0.084489,44.31137796,0,483.6,28.67,28.67,1,1072.95,4,,13.943
2ca330387a34c3eda0749d2c39eaaacc,,foosdfpfkusacimwkcsosbicdxkicaua,14190,0,1377,0,0,1096,734,,,,,1479.87,1377,0,132.17,0.120372,0.103487,40.606701,0,142,56.23,56.23,1,177.63,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,31.05
2ca3fbbc6b0987270e2d0c8027ee4e04,,,5094,0,0,1,0,2557,2193,,,,,637.34,0,0,38.86,0.165793,0.088539,44.31137796,0,0,12.36,12.36,1,53.69,6,ldkssxwpmemidmecebumciepifcamkci,10.392
2ca574ae4dfe59ac2906a766d0af6690,,foosdfpfkusacimwkcsosbicdxkicaua,22933,11,5084,0,0,1461,432,437.88,437.88,1999.75,315.37,1405.19,2140,0,15.94,0.145711,0,44.31137796,1,315.37,12.77,12.77,2,139.61,3,lxidpiddsbxsbosboudacockeimpuepw,13.164
2caae3b29092fd07bb6d109cd7378930,apdekpcbwosbxepsfxclislboipuxpop,,1267162,0,202871,0,0,3497,367,,,,,1405.58,645,0,199.69,0.115174,0.098837,40.606701,0,64.6,10,10,1,107.36,9,ldkssxwpmemidmecebumciepifcamkci,15.001
2cacb822734440f9eae83a611b70059f,,foosdfpfkusacimwkcsosbicdxkicaua,34253,4270,259,0,1,1470,366,,,,,3634.35,0,22,161.83,0.15441,0.130527,41.1052014,1,0,139.92,139.92,2,1278.35,4,lxidpiddsbxsbosboudacockeimpuepw,40
2cadf80f3001815b9a7cf69b54a7b722,,,126078,0,5497,0,0,2872,2517,,,,,5337.42,5497,0,131.39,0.097701,0.089427,58.99595196,0,444.22,-2.34,-2.34,1,457.72,8,ldkssxwpmemidmecebumciepifcamkci,30
2cb6ac64ad7fbbc056a671ed14d9d0ab,,usilxuppasemubllopkaafesmlibmsdf,1462,0,142,0,0,2192,1845,,,,,146.92,142,0,132.49,0.11691,0.100572,40.606701,0,14.04,27.15,27.15,1,18.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001
2ccb19995122e82cd99676165075780b,,foosdfpfkusacimwkcsosbicdxkicaua,33,0,1,0,0,2557,2192,,,,,4.98,1,0,21.2,0.146694,0,44.31137796,0,0.15,34.68,34.68,1,0.49,6,ldkssxwpmemidmecebumciepifcamkci,13.856
2cce4c3bf46f2c889fe9bf3a4966beb6,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,968233,0,68516,0,0,1827,1462,,,,,7180.94,5695,0,16.41,0.165022,0.08638,44.31137796,0,493.96,3.84,3.84,1,601.42,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5
2ccf42aeca517293914dbab5acf6a5be,,foosdfpfkusacimwkcsosbicdxkicaua,9649,0,0,1,0,1637,-158,0,0,2328.15,0,1815.53,0,30,19.44,0.19923,0,45.80687796,0,0,40.88,40.88,2,119.66,4,lxidpiddsbxsbosboudacockeimpuepw,13.2
2cd525175f8211cbb52739a66395e855,,,15024,133250,1147,0,0,2557,2194,,,,,2224.04,1147,0,23.04,0.144631,0,44.31137796,1,167.3,9.2,9.2,2,152.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
2cd8cd86053882b0378f44584235d2bd,,foosdfpfkusacimwkcsosbicdxkicaua,2379,0,0,1,0,1877,129,,,,,355.98,0,0,18.42,0.145711,0,44.31137796,0,0,7.8,7.8,1,32.66,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
2ce34a4bb1d04982f84346feeb2e4f3b,cssldxpacdmuuaulamxdekcokibauube,lmkebamcaaclubfxadlmueccxoimlema,4927,0,0,1,0,2192,1827,,,,,311.96,0,0,15.55,0.16695,0.089695,44.31137796,0,0,14.64,14.64,1,28.07,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
2ce6130f00b00ab0eea68dabe0098b43,sfisfxfcocfpcmckuekokxuseixdaoeu,foosdfpfkusacimwkcsosbicdxkicaua,121714,0,8772,0,0,2129,1764,0,0,1457.27,0,963.26,0,0,0,0.140621,0,44.31137796,0,0,10.36,10.36,1,71.32,5,lxidpiddsbxsbosboudacockeimpuepw,13.85
2cee7caec2b6e066afab3ace4c5cbf1a,mbiecfsdmkwubbksoapxsficcmioesue,lmkebamcaaclubfxadlmueccxoimlema,12199,27427,0,1,0,2192,1827,,,,,1835.74,0,0,18.42,0.146694,0,44.31137796,1,0,24.52,24.52,2,171.81,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
2cf20b18f6585c38ac04598240759a7c,xkfpfmcwobuumawmkxleudppfwiwwbmb,foosdfpfkusacimwkcsosbicdxkicaua,108536,173,7495,0,0,1634,650,,,,,476.84,0,0,0,0.11286,0.096521,40.606701,1,0,11.56,11.56,2,54.62,4,lxidpiddsbxsbosboudacockeimpuepw,17.32
2cf5a91a25df92514c5b359b76b18731,apdekpcbwosbxepsfxclislboipuxpop,,3762344,128275,-62026,0,0,2073,477,,,,,4084.1,0,0,13.64,0.161799,0.082004,44.44470996,1,0,0.01,0.01,2,17.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5
2cf6c087e1ec79b58809f6445f3f7415,,foosdfpfkusacimwkcsosbicdxkicaua,148103,4154590,14069,0,0,2192,1827,334.33,334.33,3180.72,210.1,1786.06,2166,0,145.2,0.1169,0.100015,40.606701,1,210.1,29.64,29.64,2,206.37,5,lxidpiddsbxsbosboudacockeimpuepw,19.8
2d09656738c40e6387619e1d031145aa,,foosdfpfkusacimwkcsosbicdxkicaua,74108,0,6974,0,0,2557,34,,,,,1400.28,1251,0,131.4,0.114604,0.098262,40.606701,0,122.48,30.18,30.18,1,157.94,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,34.5
2d0be8576bd2cbae7bd7fbf642cac24a,,foosdfpfkusacimwkcsosbicdxkicaua,21976,0,2906,0,0,1461,1096,,,,,513.25,385,0,23.6,0.236794,0,44.31137796,0,92,-1.32,-1.32,1,222.53,3,lxidpiddsbxsbosboudacockeimpuepw,13.8
2d0c327e93006ad51129fd1a1cfde341,spcildxusfwkiacbxokefewaoalakiee,foosdfpfkusacimwkcsosbicdxkicaua,2720,0,0,1,0,2006,1642,110.91,110.91,1050.24,0,399.76,0,0,20.76,0.146348,0,46.30537836,0,0,27.44,27.44,1,47.09,5,lxidpiddsbxsbosboudacockeimpuepw,13.2
2d0da3b2939ddd2c1f133d4330146aa5,,foosdfpfkusacimwkcsosbicdxkicaua,19655,0,2312,0,0,1095,4,241.15,241.15,1167.69,127.63,569.83,535,0,16.13,0.237776,0,44.31137796,0,127.63,0.12,-293.28,1,236.73,3,lxidpiddsbxsbosboudacockeimpuepw,13.2
2d0eb83e5cddefb1857a00f8549549a6,,foosdfpfkusacimwkcsosbicdxkicaua,3143,0,664,0,0,1460,1096,,,,,472.16,664,0,15.95,0.145711,0,44.31137796,0,97.95,28.6,28.6,1,47.89,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
2d0ef5ce14a109b8cf14a2f5c0d6e489,,,1642,0,229,0,0,2557,2193,,,,,165.37,229,0,16.36,0.144902,0,44.31137796,0,33.52,14.64,14.64,1,16.46,7,ldkssxwpmemidmecebumciepifcamkci,10.392
2d10e84ee24aa19c793c543af7d96ac7,,foosdfpfkusacimwkcsosbicdxkicaua,34914,15373,2670,0,0,1461,114,,,,,3879,2670,0,129.61,0.116509,0.101397,40.606701,1,282.05,12.01,12.01,2,453.48,3,lxidpiddsbxsbosboudacockeimpuepw,25.097
2d1405e7a741cbb711c518f8a559e9e4,upwbxpxmkkbicbamfusaxdloflofisii,foosdfpfkusacimwkcsosbicdxkicaua,219092,0,13686,0,1,1827,18,2106.17,2106.17,33067.96,1366.77,22893.28,13686,0,61.41,0.11228,0.095391,40.606701,0,1366.77,-0.24,-0.24,1,1202.62,4,lxidpiddsbxsbosboudacockeimpuepw,100
2d157e7550a05f5a10c784b766b9109e,ppcxfxbffsxaakxamcdpexdoxulfwwae,,30463,0,0,1,0,2191,-295,,,,,4520.58,0,0,16.35,0.141838,0,44.31137796,0,0,31.2,31.2,1,431.53,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
2d1dfbbf5c58cfcbcb53b347efadba31,,foosdfpfkusacimwkcsosbicdxkicaua,6993,0,0,1,0,2557,2193,,,,,1050.5,0,0,19.36,0.146348,0,45.30837756,0,0,19.56,19.56,1,104.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
2d1f4f1287d47c1e6eae4ad12b1688fc,ckadsdebplpkplelfspfoiucmxkeppus,,7410,0,0,1,0,4383,4018,,,,,792.7,0,0,132.92,0.115174,0.098837,40.606701,0,0,31.08,31.08,1,98.32,12,ldkssxwpmemidmecebumciepifcamkci,15.24
2d2169dc7b5b3f9674b66889e1e9f16b,wdkxkxomwacxkwubwisleblebfekluib,foosdfpfkusacimwkcsosbicdxkicaua,23241,0,191,0,0,1827,39,,,,,2413.82,0,0,6.54,0.144058,0,44.31137796,0,0,2.94,2.94,2,198.2,4,lxidpiddsbxsbosboudacockeimpuepw,11
2d21ca793ca982904303ca08b1d02ed7,,usilxuppasemubllopkaafesmlibmsdf,10963,34275,0,1,0,2192,254,,,,,1388.47,0,0,17.64,0.146694,0,44.31137796,1,0,23.76,23.76,2,137.09,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
2d2323174a489751dedef1bc0486eb4c,,foosdfpfkusacimwkcsosbicdxkicaua,10889,0,0,1,1,2192,63,0,0,1943.33,0,1632.29,0,0,10.02,0.144058,0,44.31137796,0,0,8.8,8.8,1,242.68,5,lxidpiddsbxsbosboudacockeimpuepw,13.2
